Approach,Model,Corruption Type,Date,Fscore
GaussianNoise,Xception,frosted_glass_blur_3,2024-04-13 11:47:18.586171,0.9086499979040388
GaussianNoise,Xception,gaussian_blur_3,2024-04-13 11:47:21.134147,0.8871439594371638
GaussianNoise,Xception,gaussian_noise_3,2024-04-13 11:47:23.679385,0.959974979161065
GaussianNoise,Xception,impulse_noise_3,2024-04-13 11:47:26.232379,0.9160592953584872
GaussianNoise,Xception,jpeg_compression_3,2024-04-13 11:47:28.777790,0.977926640811339
GaussianNoise,Xception,motion_blur_3,2024-04-13 11:47:31.317806,0.7654450082898302
GaussianNoise,Xception,pixelate_3,2024-04-13 11:47:33.856809,0.9857992630177068
GaussianNoise,Xception,saturate_3,2024-04-13 11:47:36.404291,0.9770603562736652
GaussianNoise,Xception,shot_noise_3,2024-04-13 11:47:38.951708,0.9747237233569428
GaussianNoise,Xception,snow_3,2024-04-13 11:47:41.494916,0.9009960924109952
GaussianNoise,Xception,spatter_3,2024-04-13 11:47:44.040573,0.8734226110868892
GaussianNoise,Xception,speckle_noise_3,2024-04-13 11:47:46.585121,0.9821094165303308
GaussianNoise,Xception,zoom_blur_3,2024-04-13 11:47:49.118215,0.863274536507169
DefaultAug,Xception,brightness_3,2024-04-13 12:09:45.731046,0.9211418056176984
DefaultAug,Xception,contrast_3,2024-04-13 12:09:48.285047,0.7409476052525612
DefaultAug,Xception,defocus_blur_3,2024-04-13 12:09:50.826865,0.9124383617389537
DefaultAug,Xception,elastic_3,2024-04-13 12:09:53.381338,0.8782234447963603
DefaultAug,Xception,fog_3,2024-04-13 12:09:55.942091,0.8374208640083187
DefaultAug,Xception,frost_3,2024-04-13 12:09:58.493676,0.7242423200064548
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 12:10:01.040678,0.6487314795979963
DefaultAug,Xception,gaussian_blur_3,2024-04-13 12:10:03.594346,0.8768692705054809
DefaultAug,Xception,gaussian_noise_3,2024-04-13 12:10:06.155033,0.5718765243728058
DefaultAug,Xception,impulse_noise_3,2024-04-13 12:10:08.706248,0.6678798121032314
DefaultAug,Xception,jpeg_compression_3,2024-04-13 12:10:11.269008,0.8206466270351538
DefaultAug,Xception,motion_blur_3,2024-04-13 12:10:13.829586,0.7817702416731092
DefaultAug,Xception,pixelate_3,2024-04-13 12:10:16.370920,0.7850153091960221
DefaultAug,Xception,saturate_3,2024-04-13 12:10:18.919851,0.9273716926321972
DefaultAug,Xception,shot_noise_3,2024-04-13 12:10:21.523633,0.6346682060001344
DefaultAug,Xception,snow_3,2024-04-13 12:10:24.076464,0.7940497269666769
DefaultAug,Xception,spatter_3,2024-04-13 12:10:26.625724,0.7880845895131957
DefaultAug,Xception,speckle_noise_3,2024-04-13 12:10:29.170687,0.6743916445639606
DefaultAug,Xception,zoom_blur_3,2024-04-13 12:10:31.710551,0.8439516428761102
DefaultAug,Xception,brightness_3,2024-04-13 12:22:15.687376,0.9442753070210774
DefaultAug,Xception,contrast_3,2024-04-13 12:22:19.169077,0.8134732801678876
DefaultAug,Xception,defocus_blur_3,2024-04-13 12:22:21.721077,0.9372033604628668
DefaultAug,Xception,elastic_3,2024-04-13 12:22:24.264286,0.8999959623264016
DefaultAug,Xception,fog_3,2024-04-13 12:22:26.842427,0.8932733458589286
DefaultAug,Xception,frost_3,2024-04-13 12:22:29.365376,0.7608248815373158
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 12:22:31.898007,0.6984028458974825
DefaultAug,Xception,gaussian_blur_3,2024-04-13 12:22:34.437622,0.8990427311082179
DefaultAug,Xception,gaussian_noise_3,2024-04-13 12:22:37.000273,0.5159740289698036
DefaultAug,Xception,impulse_noise_3,2024-04-13 12:22:39.536824,0.5706551123099463
DefaultAug,Xception,jpeg_compression_3,2024-04-13 12:22:42.111734,0.8347306460282308
DefaultAug,Xception,motion_blur_3,2024-04-13 12:22:44.651966,0.814961447975349
DefaultAug,Xception,pixelate_3,2024-04-13 12:22:47.235902,0.8372434263532218
DefaultAug,Xception,saturate_3,2024-04-13 12:22:49.777923,0.9454029235266364
DefaultAug,Xception,shot_noise_3,2024-04-13 12:22:52.316640,0.6092769077646789
DefaultAug,Xception,snow_3,2024-04-13 12:22:54.880641,0.8042390678551904
DefaultAug,Xception,spatter_3,2024-04-13 12:22:57.436546,0.7719721541352389
DefaultAug,Xception,speckle_noise_3,2024-04-13 12:22:59.954492,0.6695557307875226
DefaultAug,Xception,zoom_blur_3,2024-04-13 12:23:02.500411,0.8659912892340289
DefaultAug,Xception,brightness_3,2024-04-13 12:33:53.153404,0.9400787894995496
DefaultAug,Xception,contrast_3,2024-04-13 12:33:55.726794,0.7933895699506938
DefaultAug,Xception,defocus_blur_3,2024-04-13 12:33:58.269700,0.9442731098806552
DefaultAug,Xception,elastic_3,2024-04-13 12:34:00.812632,0.9065028651103296
DefaultAug,Xception,fog_3,2024-04-13 12:34:03.335640,0.8948140835648042
DefaultAug,Xception,frost_3,2024-04-13 12:34:05.870797,0.7615581786167929
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 12:34:08.406683,0.674682844448341
DefaultAug,Xception,gaussian_blur_3,2024-04-13 12:34:10.962700,0.9109440931361604
DefaultAug,Xception,gaussian_noise_3,2024-04-13 12:34:13.492715,0.5800182770672369
DefaultAug,Xception,impulse_noise_3,2024-04-13 12:34:16.011278,0.6406974328136485
DefaultAug,Xception,jpeg_compression_3,2024-04-13 12:34:18.533147,0.8514851793317015
DefaultAug,Xception,motion_blur_3,2024-04-13 12:34:21.052320,0.8237430302178532
DefaultAug,Xception,pixelate_3,2024-04-13 12:34:23.575042,0.8215120790080922
DefaultAug,Xception,saturate_3,2024-04-13 12:34:26.101516,0.9406885910530592
DefaultAug,Xception,shot_noise_3,2024-04-13 12:34:28.609947,0.6683151064919095
DefaultAug,Xception,snow_3,2024-04-13 12:34:31.123521,0.8117503679419432
DefaultAug,Xception,spatter_3,2024-04-13 12:34:33.655939,0.8077064815722983
DefaultAug,Xception,speckle_noise_3,2024-04-13 12:34:36.187800,0.7239051587401276
DefaultAug,Xception,zoom_blur_3,2024-04-13 12:34:38.739471,0.8687522117668754
DefaultAug,Xception,brightness_3,2024-04-13 12:49:02.876231,0.9635226010118948
DefaultAug,Xception,contrast_3,2024-04-13 12:49:05.437536,0.8046544982270694
DefaultAug,Xception,defocus_blur_3,2024-04-13 12:49:07.978024,0.9629209437344411
DefaultAug,Xception,elastic_3,2024-04-13 12:49:10.515066,0.9247776523618236
DefaultAug,Xception,fog_3,2024-04-13 12:49:13.058023,0.9188502325044492
DefaultAug,Xception,frost_3,2024-04-13 12:49:15.617092,0.7805916732354019
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 12:49:18.171441,0.714457170366525
DefaultAug,Xception,gaussian_blur_3,2024-04-13 12:49:20.730581,0.9218523562181716
DefaultAug,Xception,gaussian_noise_3,2024-04-13 12:49:23.284010,0.6615471416578723
DefaultAug,Xception,impulse_noise_3,2024-04-13 12:49:25.834237,0.7359260743691334
DefaultAug,Xception,jpeg_compression_3,2024-04-13 12:49:28.396005,0.8814953043134187
DefaultAug,Xception,motion_blur_3,2024-04-13 12:49:30.942974,0.835299328503903
DefaultAug,Xception,pixelate_3,2024-04-13 12:49:33.535202,0.9217834713444
DefaultAug,Xception,saturate_3,2024-04-13 12:49:36.071425,0.976664500842151
DefaultAug,Xception,shot_noise_3,2024-04-13 12:49:38.613464,0.732447607197168
DefaultAug,Xception,snow_3,2024-04-13 12:49:41.160753,0.8566512551136535
DefaultAug,Xception,spatter_3,2024-04-13 12:49:43.703890,0.8567929363650741
DefaultAug,Xception,speckle_noise_3,2024-04-13 12:49:46.258276,0.780770575193205
DefaultAug,Xception,zoom_blur_3,2024-04-13 12:49:48.803511,0.8975905288834293
DefaultAug,Xception,brightness_3,2024-04-13 13:00:37.877946,0.9531719058799452
DefaultAug,Xception,contrast_3,2024-04-13 13:00:40.420322,0.8153343032488136
DefaultAug,Xception,defocus_blur_3,2024-04-13 13:00:42.959697,0.9667765329784548
DefaultAug,Xception,elastic_3,2024-04-13 13:00:45.497459,0.9245773004351252
DefaultAug,Xception,fog_3,2024-04-13 13:00:48.056495,0.9119349680171788
DefaultAug,Xception,frost_3,2024-04-13 13:00:50.589586,0.7761237538274878
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 13:00:53.122786,0.6533337852929929
DefaultAug,Xception,gaussian_blur_3,2024-04-13 13:00:55.973400,0.9388918677577186
DefaultAug,Xception,gaussian_noise_3,2024-04-13 13:00:58.525152,0.5438411627702113
DefaultAug,Xception,impulse_noise_3,2024-04-13 13:01:01.066252,0.6332052602436531
DefaultAug,Xception,jpeg_compression_3,2024-04-13 13:01:03.612295,0.8587463912782403
DefaultAug,Xception,motion_blur_3,2024-04-13 13:01:06.163305,0.8525221145980775
DefaultAug,Xception,pixelate_3,2024-04-13 13:01:08.717334,0.8567988700010105
DefaultAug,Xception,saturate_3,2024-04-13 13:01:11.307844,0.9589033206941576
DefaultAug,Xception,shot_noise_3,2024-04-13 13:01:13.860216,0.639441542647207
DefaultAug,Xception,snow_3,2024-04-13 13:01:16.406418,0.8184612785780094
DefaultAug,Xception,spatter_3,2024-04-13 13:01:18.960619,0.8115947051697869
DefaultAug,Xception,speckle_noise_3,2024-04-13 13:01:21.512503,0.6931525324928467
DefaultAug,Xception,zoom_blur_3,2024-04-13 13:01:24.049825,0.9038337010665748
DefaultAug,Xception,brightness_3,2024-04-13 13:13:10.635856,0.9678304766461642
DefaultAug,Xception,contrast_3,2024-04-13 13:13:13.174698,0.8264743514034288
DefaultAug,Xception,defocus_blur_3,2024-04-13 13:13:15.704865,0.9697231960059688
DefaultAug,Xception,elastic_3,2024-04-13 13:13:18.225686,0.9321998210535518
DefaultAug,Xception,fog_3,2024-04-13 13:13:20.759727,0.923569628905
DefaultAug,Xception,frost_3,2024-04-13 13:13:23.274730,0.79007420457394
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 13:13:25.796241,0.7010792339227552
DefaultAug,Xception,gaussian_blur_3,2024-04-13 13:13:28.316531,0.9387727343897864
DefaultAug,Xception,gaussian_noise_3,2024-04-13 13:13:30.840918,0.5839293725671028
DefaultAug,Xception,impulse_noise_3,2024-04-13 13:13:33.380537,0.6650233938436428
DefaultAug,Xception,jpeg_compression_3,2024-04-13 13:13:35.904055,0.8588533154184053
DefaultAug,Xception,motion_blur_3,2024-04-13 13:13:38.420899,0.8430988954633649
DefaultAug,Xception,pixelate_3,2024-04-13 13:13:40.941186,0.8620520195494807
DefaultAug,Xception,saturate_3,2024-04-13 13:13:43.469797,0.971755212204482
DefaultAug,Xception,shot_noise_3,2024-04-13 13:13:45.990315,0.6686244374585455
DefaultAug,Xception,snow_3,2024-04-13 13:13:48.520954,0.8511470575922381
DefaultAug,Xception,spatter_3,2024-04-13 13:13:51.112498,0.84432433651184
DefaultAug,Xception,speckle_noise_3,2024-04-13 13:13:53.639934,0.7203128406747888
DefaultAug,Xception,zoom_blur_3,2024-04-13 13:13:56.168856,0.9167087758159388
DefaultAug,Xception,brightness_3,2024-04-13 13:24:42.843010,0.9688390053305636
DefaultAug,Xception,contrast_3,2024-04-13 13:24:45.405127,0.8590287594253316
DefaultAug,Xception,defocus_blur_3,2024-04-13 13:24:47.965067,0.9524075834379706
DefaultAug,Xception,elastic_3,2024-04-13 13:24:50.507946,0.9142660621620966
DefaultAug,Xception,fog_3,2024-04-13 13:24:53.047916,0.938780287095584
DefaultAug,Xception,frost_3,2024-04-13 13:24:55.577501,0.8240519083002253
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 13:24:58.122335,0.7561672743614266
DefaultAug,Xception,gaussian_blur_3,2024-04-13 13:25:00.640652,0.9033955432903432
DefaultAug,Xception,gaussian_noise_3,2024-04-13 13:25:03.188503,0.6534576101509314
DefaultAug,Xception,impulse_noise_3,2024-04-13 13:25:05.717058,0.6646915557849337
DefaultAug,Xception,jpeg_compression_3,2024-04-13 13:25:08.243680,0.8599934276060018
DefaultAug,Xception,motion_blur_3,2024-04-13 13:25:10.760098,0.829412893698336
DefaultAug,Xception,pixelate_3,2024-04-13 13:25:13.301325,0.8936398813519487
DefaultAug,Xception,saturate_3,2024-04-13 13:25:15.822494,0.9617194840842308
DefaultAug,Xception,shot_noise_3,2024-04-13 13:25:18.373725,0.7511276936634876
DefaultAug,Xception,snow_3,2024-04-13 13:25:20.921476,0.861570550959495
DefaultAug,Xception,spatter_3,2024-04-13 13:25:23.459094,0.8298272422704633
DefaultAug,Xception,speckle_noise_3,2024-04-13 13:25:25.994453,0.8024878472585509
DefaultAug,Xception,zoom_blur_3,2024-04-13 13:25:28.535778,0.8810858531652522
DefaultAug,Xception,brightness_3,2024-04-13 13:37:11.140468,0.973248717532465
DefaultAug,Xception,contrast_3,2024-04-13 13:37:13.678458,0.8041470247598863
DefaultAug,Xception,defocus_blur_3,2024-04-13 13:37:16.225757,0.9750403466163118
DefaultAug,Xception,elastic_3,2024-04-13 13:37:18.784085,0.9403001008719342
DefaultAug,Xception,fog_3,2024-04-13 13:37:21.332301,0.91568489772776
DefaultAug,Xception,frost_3,2024-04-13 13:37:23.864687,0.7991170154880336
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 13:37:26.400078,0.7126303383394211
DefaultAug,Xception,gaussian_blur_3,2024-04-13 13:37:28.945662,0.9490660743321464
DefaultAug,Xception,gaussian_noise_3,2024-04-13 13:37:31.484281,0.6037693494382433
DefaultAug,Xception,impulse_noise_3,2024-04-13 13:37:34.025696,0.7333375407454391
DefaultAug,Xception,jpeg_compression_3,2024-04-13 13:37:36.623122,0.884359001030837
DefaultAug,Xception,motion_blur_3,2024-04-13 13:37:39.172399,0.8708215871724768
DefaultAug,Xception,pixelate_3,2024-04-13 13:37:41.708026,0.9064607382438452
DefaultAug,Xception,saturate_3,2024-04-13 13:37:44.260946,0.9832930498584768
DefaultAug,Xception,shot_noise_3,2024-04-13 13:37:46.811305,0.6930797037714554
DefaultAug,Xception,snow_3,2024-04-13 13:37:49.350827,0.8640905421949656
DefaultAug,Xception,spatter_3,2024-04-13 13:37:51.925665,0.86075133095745
DefaultAug,Xception,speckle_noise_3,2024-04-13 13:37:54.475203,0.7412158297333323
DefaultAug,Xception,zoom_blur_3,2024-04-13 13:37:57.009767,0.932494131477711
DefaultAug,Xception,brightness_3,2024-04-13 13:52:22.413883,0.9757323089315516
DefaultAug,Xception,contrast_3,2024-04-13 13:52:24.961894,0.8179196066707493
DefaultAug,Xception,defocus_blur_3,2024-04-13 13:52:27.485375,0.9785966740175788
DefaultAug,Xception,elastic_3,2024-04-13 13:52:30.040822,0.9413071769911424
DefaultAug,Xception,fog_3,2024-04-13 13:52:32.573593,0.9244500858863252
DefaultAug,Xception,frost_3,2024-04-13 13:52:35.099862,0.8110272127339249
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 13:52:37.640745,0.7229417433945888
DefaultAug,Xception,gaussian_blur_3,2024-04-13 13:52:40.173324,0.954094423778255
DefaultAug,Xception,gaussian_noise_3,2024-04-13 13:52:42.698410,0.6042035926044215
DefaultAug,Xception,impulse_noise_3,2024-04-13 13:52:45.236508,0.7097509837414426
DefaultAug,Xception,jpeg_compression_3,2024-04-13 13:52:47.781654,0.89085261671963
DefaultAug,Xception,motion_blur_3,2024-04-13 13:52:50.308618,0.8639301687307812
DefaultAug,Xception,pixelate_3,2024-04-13 13:52:52.835836,0.877625070758314
DefaultAug,Xception,saturate_3,2024-04-13 13:52:55.376680,0.9835647941086356
DefaultAug,Xception,shot_noise_3,2024-04-13 13:52:57.930280,0.6985559239177241
DefaultAug,Xception,snow_3,2024-04-13 13:53:00.472422,0.8660061569561582
DefaultAug,Xception,spatter_3,2024-04-13 13:53:03.028343,0.8652586116644472
DefaultAug,Xception,speckle_noise_3,2024-04-13 13:53:05.553436,0.7580191594545398
DefaultAug,Xception,zoom_blur_3,2024-04-13 13:53:08.091666,0.9299377566132808
DefaultAug,Xception,brightness_3,2024-04-13 14:06:43.148854,0.9773014053438744
DefaultAug,Xception,contrast_3,2024-04-13 14:06:45.700992,0.7984505671569052
DefaultAug,Xception,defocus_blur_3,2024-04-13 14:06:48.232627,0.9766082172622804
DefaultAug,Xception,elastic_3,2024-04-13 14:06:50.778644,0.9449189405629796
DefaultAug,Xception,fog_3,2024-04-13 14:06:53.316019,0.9164234641637076
DefaultAug,Xception,frost_3,2024-04-13 14:06:55.860546,0.804598036117697
DefaultAug,Xception,frosted_glass_blur_3,2024-04-13 14:06:58.415830,0.731425751630468
DefaultAug,Xception,gaussian_blur_3,2024-04-13 14:07:00.962920,0.950708728491219
DefaultAug,Xception,gaussian_noise_3,2024-04-13 14:07:03.508639,0.6637649656665269
DefaultAug,Xception,impulse_noise_3,2024-04-13 14:07:06.051120,0.7337318981470248
DefaultAug,Xception,jpeg_compression_3,2024-04-13 14:07:08.610417,0.8909108208024497
DefaultAug,Xception,motion_blur_3,2024-04-13 14:07:11.140003,0.8822510479955973
DefaultAug,Xception,pixelate_3,2024-04-13 14:07:13.701664,0.8610386675642705
DefaultAug,Xception,saturate_3,2024-04-13 14:07:16.232813,0.9890846789595666
DefaultAug,Xception,shot_noise_3,2024-04-13 14:07:18.774770,0.7442746876368347
DefaultAug,Xception,snow_3,2024-04-13 14:07:21.340468,0.8796975454243489
DefaultAug,Xception,spatter_3,2024-04-13 14:07:23.913005,0.8816556272431871
DefaultAug,Xception,speckle_noise_3,2024-04-13 14:07:26.465297,0.7962788665531352
DefaultAug,Xception,zoom_blur_3,2024-04-13 14:07:29.026700,0.927487943370609
DefaultAug+S&P,Xception,brightness_3,2024-04-13 14:28:26.723284,0.914444538149201
DefaultAug+S&P,Xception,contrast_3,2024-04-13 14:28:29.263211,0.6925253789341989
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 14:28:31.809436,0.9129885144606203
DefaultAug+S&P,Xception,elastic_3,2024-04-13 14:28:34.341734,0.8838580614849099
DefaultAug+S&P,Xception,fog_3,2024-04-13 14:28:36.885657,0.836828859248391
DefaultAug+S&P,Xception,frost_3,2024-04-13 14:28:39.420400,0.8265258806130904
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 14:28:41.963334,0.842954093355192
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 14:28:44.503528,0.8852381432221821
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 14:28:47.020590,0.836972870478226
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 14:28:49.544075,0.8658412122437404
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 14:28:52.073705,0.8941401273312348
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 14:28:54.599643,0.8035116937463365
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 14:28:57.118458,0.9148720891851728
DefaultAug+S&P,Xception,saturate_3,2024-04-13 14:28:59.652745,0.915276905636541
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 14:29:02.193588,0.8668585618202304
DefaultAug+S&P,Xception,snow_3,2024-04-13 14:29:04.732255,0.8198980229356516
DefaultAug+S&P,Xception,spatter_3,2024-04-13 14:29:07.275456,0.7972308622524326
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 14:29:09.803692,0.8858450407586644
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 14:29:12.340137,0.8714058255023656
DefaultAug+S&P,Xception,brightness_3,2024-04-13 14:39:07.333068,0.9087084057473206
DefaultAug+S&P,Xception,contrast_3,2024-04-13 14:39:09.848890,0.6269750805531552
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 14:39:12.367185,0.9133457802380166
DefaultAug+S&P,Xception,elastic_3,2024-04-13 14:39:14.896902,0.8773713805087802
DefaultAug+S&P,Xception,fog_3,2024-04-13 14:39:17.415981,0.8187671955206726
DefaultAug+S&P,Xception,frost_3,2024-04-13 14:39:19.929671,0.8362497308117517
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 14:39:22.455740,0.8446398692467098
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 14:39:25.200511,0.8865037660899668
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 14:39:27.736996,0.8221698365065804
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 14:39:30.268365,0.8522068777617964
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 14:39:32.812976,0.8894949454948629
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 14:39:35.334458,0.7706871568773443
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 14:39:37.853439,0.9174337336812938
DefaultAug+S&P,Xception,saturate_3,2024-04-13 14:39:40.378944,0.8926501472993011
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 14:39:42.902750,0.8630092490923504
DefaultAug+S&P,Xception,snow_3,2024-04-13 14:39:45.421215,0.8100747340004016
DefaultAug+S&P,Xception,spatter_3,2024-04-13 14:39:47.965246,0.7851550652985567
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 14:39:50.482371,0.8837826520037089
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 14:39:53.006055,0.8792818651333463
DefaultAug+S&P,Xception,brightness_3,2024-04-13 14:51:38.221737,0.929562168405768
DefaultAug+S&P,Xception,contrast_3,2024-04-13 14:51:40.776509,0.7779688743228566
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 14:51:43.304093,0.9296557097155737
DefaultAug+S&P,Xception,elastic_3,2024-04-13 14:51:45.835701,0.8951406808099922
DefaultAug+S&P,Xception,fog_3,2024-04-13 14:51:48.376152,0.8514217625647167
DefaultAug+S&P,Xception,frost_3,2024-04-13 14:51:50.903354,0.8095446950317788
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 14:51:53.420229,0.85916073577961
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 14:51:55.935997,0.9020732265431304
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 14:51:58.463328,0.8503933626558448
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 14:52:00.988883,0.8670419810645636
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 14:52:03.506512,0.9099835818951986
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 14:52:06.032721,0.813968924004185
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 14:52:08.546636,0.9300334586308812
DefaultAug+S&P,Xception,saturate_3,2024-04-13 14:52:11.062546,0.9371675406860972
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 14:52:13.589610,0.8896943683844342
DefaultAug+S&P,Xception,snow_3,2024-04-13 14:52:16.125286,0.8415286410615442
DefaultAug+S&P,Xception,spatter_3,2024-04-13 14:52:18.652597,0.8318119158321415
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 14:52:21.187549,0.910569324978876
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 14:52:23.708816,0.8829111006090626
DefaultAug+S&P,Xception,brightness_3,2024-04-13 15:05:03.587030,0.9439681509244572
DefaultAug+S&P,Xception,contrast_3,2024-04-13 15:05:06.132498,0.7058384215590354
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 15:05:08.659442,0.9509837584894488
DefaultAug+S&P,Xception,elastic_3,2024-04-13 15:05:11.201706,0.9149866372902642
DefaultAug+S&P,Xception,fog_3,2024-04-13 15:05:13.738467,0.8593892034758908
DefaultAug+S&P,Xception,frost_3,2024-04-13 15:05:16.288694,0.8564575626432973
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 15:05:18.815754,0.8912284127547488
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 15:05:21.336535,0.930918860438368
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 15:05:23.876399,0.8969998763535176
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 15:05:26.431850,0.9163509714882536
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 15:05:28.970350,0.9332407855382486
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 15:05:31.516080,0.850172646684185
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 15:05:34.049947,0.9478971304913006
DefaultAug+S&P,Xception,saturate_3,2024-04-13 15:05:36.574235,0.9427212518354656
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 15:05:39.107195,0.9203493632678116
DefaultAug+S&P,Xception,snow_3,2024-04-13 15:05:41.628633,0.8619583623581514
DefaultAug+S&P,Xception,spatter_3,2024-04-13 15:05:44.169053,0.8422656018589707
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 15:05:46.721712,0.9309614398830216
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 15:05:49.249470,0.9262666993976898
DefaultAug+S&P,Xception,brightness_3,2024-04-13 15:15:44.935293,0.9318798686350368
DefaultAug+S&P,Xception,contrast_3,2024-04-13 15:15:47.464947,0.6377160012302774
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 15:15:49.998994,0.9368076491327896
DefaultAug+S&P,Xception,elastic_3,2024-04-13 15:15:52.542804,0.9031121718634664
DefaultAug+S&P,Xception,fog_3,2024-04-13 15:15:55.073338,0.8181478221109533
DefaultAug+S&P,Xception,frost_3,2024-04-13 15:15:57.619593,0.8374678728610213
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 15:16:00.161312,0.886389032735638
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 15:16:02.685172,0.9144458841564488
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 15:16:05.215498,0.8788187134409492
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 15:16:07.757833,0.8983572388914911
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 15:16:10.286584,0.9152044115472472
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 15:16:12.818904,0.8289547509273799
DefaultAug+S&P,Xception,pixelate_3,2024-04-13 15:16:15.348099,0.936827131220988
DefaultAug+S&P,Xception,saturate_3,2024-04-13 15:16:17.875345,0.9271890630168168
DefaultAug+S&P,Xception,shot_noise_3,2024-04-13 15:16:20.413769,0.9042992796104432
DefaultAug+S&P,Xception,snow_3,2024-04-13 15:16:22.940715,0.8392597667947752
DefaultAug+S&P,Xception,spatter_3,2024-04-13 15:16:25.477400,0.8166470004639426
DefaultAug+S&P,Xception,speckle_noise_3,2024-04-13 15:16:28.007040,0.9146372433728636
DefaultAug+S&P,Xception,zoom_blur_3,2024-04-13 15:16:30.531724,0.916062912220736
DefaultAug+S&P,Xception,brightness_3,2024-04-13 15:29:59.729141,0.9492908704516044
DefaultAug+S&P,Xception,contrast_3,2024-04-13 15:30:02.267156,0.7176923080905007
DefaultAug+S&P,Xception,defocus_blur_3,2024-04-13 15:30:04.793866,0.9663570006744427
DefaultAug+S&P,Xception,elastic_3,2024-04-13 15:30:07.337587,0.9302279459972986
DefaultAug+S&P,Xception,fog_3,2024-04-13 15:30:09.876002,0.8636542459086327
DefaultAug+S&P,Xception,frost_3,2024-04-13 15:30:12.409139,0.8430865607622762
DefaultAug+S&P,Xception,frosted_glass_blur_3,2024-04-13 15:30:14.948192,0.9208956823049512
DefaultAug+S&P,Xception,gaussian_blur_3,2024-04-13 15:30:17.480644,0.9469979162777372
DefaultAug+S&P,Xception,gaussian_noise_3,2024-04-13 15:30:20.006527,0.9114201680447525
DefaultAug+S&P,Xception,impulse_noise_3,2024-04-13 15:30:22.536752,0.9326133140615532
DefaultAug+S&P,Xception,jpeg_compression_3,2024-04-13 15:30:25.089372,0.9481563836929128
DefaultAug+S&P,Xception,motion_blur_3,2024-04-13 15:30:27.643295,0.8549888848903272
