strategy,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg)
DefaultAug,GRU,Typo 4,2024-12-23 21:24:29.272583,318.6880102157593,3,0.6161842105263158,1.0183143615722656,0.6686638705811864,0.5873684210526315,0.6253852619781451,1900.0,0.6969353007945517,0.6463157894736842,0.6706717640633534,1900.0,0.5892766818411735,0.6131578947368421,0.6009801392829507,1900.0,0.5355839416058394,0.6178947368421053,0.5738025415444771,1900.0,0.6226149487056878,0.6161842105263158,0.6177099267172316,7600.0,0.6226149487056877,0.6161842105263158,0.6177099267172315,7600.0
DefaultAug,GRU,Typo 5,2024-12-23 21:24:31.355028,318.6880102157593,3,0.5332894736842105,1.2459300756454468,0.5632115038945477,0.4947368421052631,0.5267581955729896,1900.0,0.5997610513739546,0.5284210526315789,0.5618354784555121,1900.0,0.5274261603375527,0.5263157894736842,0.5268703898840885,1900.0,0.469716221939856,0.5836842105263158,0.520535085660643,1900.0,0.5400287343864777,0.5332894736842105,0.5339997873933083,7600.0,0.5400287343864777,0.5332894736842105,0.5339997873933083,7600.0
DefaultAug,GRU,Whitespace 1,2024-12-23 21:24:33.414039,318.6880102157593,3,0.8894736842105263,0.3310084044933319,0.90807055050775,0.8942105263157895,0.9010872447626624,1900.0,0.95010395010395,0.9621052631578948,0.9560669456066946,1900.0,0.8765571913929785,0.8147368421052632,0.8445171849427169,1900.0,0.8263854830799412,0.8868421052631579,0.8555470931708555,1900.0,0.8902792937711549,0.8894736842105263,0.8893046171207324,7600.0,0.8902792937711549,0.8894736842105263,0.8893046171207324,7600.0
DefaultAug,GRU,Whitespace 2,2024-12-23 21:24:35.525277,318.6880102157593,3,0.8876315789473684,0.3359128832817077,0.9129259058950784,0.888421052631579,0.900506801813817,1900.0,0.9471776281719316,0.9626315789473684,0.9548420777864788,1900.0,0.8689075630252101,0.8163157894736842,0.8417910447761194,1900.0,0.8245700245700246,0.8831578947368421,0.852858958068615,1900.0,0.8883952804155613,0.8876315789473684,0.8874997206112576,7600.0,0.8883952804155613,0.8876315789473684,0.8874997206112575,7600.0
DefaultAug,GRU,Whitespace 3,2024-12-23 21:24:37.624743,318.6880102157593,3,0.8827631578947368,0.345281720161438,0.9066232356134636,0.8789473684210526,0.8925708177445216,1900.0,0.9448777951118044,0.9563157894736842,0.9505623855610776,1900.0,0.8691746209994385,0.8147368421052632,0.8410757946210269,1900.0,0.8149951314508277,0.8810526315789474,0.8467374810318664,1900.0,0.8839176957938836,0.8827631578947368,0.8827366197396231,7600.0,0.8839176957938836,0.8827631578947368,0.8827366197396231,7600.0
DefaultAug,GRU,Whitespace 4,2024-12-23 21:24:39.712477,318.6880102157593,3,0.8838157894736842,0.3448422849178314,0.9042495965572888,0.8847368421052632,0.8943868050013302,1900.0,0.9489583333333332,0.9589473684210528,0.9539267015706806,1900.0,0.8682432432432432,0.8115789473684211,0.8389553862894451,1900.0,0.8176039119804401,0.88,0.8476552598225602,1900.0,0.8847637712785764,0.8838157894736842,0.883731038171004,7600.0,0.8847637712785763,0.8838157894736842,0.883731038171004,7600.0
DefaultAug,GRU,Whitespace 5,2024-12-23 21:24:41.819387,318.6880102157593,3,0.8819736842105264,0.3495080471038818,0.9120043454644216,0.8836842105263157,0.8976209569633787,1900.0,0.9438377535101404,0.9552631578947368,0.9495160868427936,1900.0,0.8621076233183856,0.8094736842105263,0.8349619978284474,1900.0,0.814327485380117,0.8794736842105263,0.8456477732793523,1900.0,0.8830693019182662,0.8819736842105264,0.881936703728493,7600.0,0.8830693019182662,0.8819736842105264,0.8819367037284931,7600.0
DefaultAug,GRU,Synonym 1,2024-12-23 21:24:43.898025,318.6880102157593,3,0.8686842105263158,0.3822440505027771,0.9039301310043668,0.871578947368421,0.887459807073955,1900.0,0.9492792311799252,0.9357894736842104,0.9424860853432282,1900.0,0.8806509945750453,0.7689473684210526,0.821017139645968,1900.0,0.7634168157423972,0.8984210526315789,0.8254352030947776,1900.0,0.8743192931254335,0.8686842105263157,0.8690995587894822,7600.0,0.8743192931254335,0.8686842105263158,0.8690995587894822,7600.0
DefaultAug,GRU,Synonym 2,2024-12-23 21:24:45.989635,318.6880102157593,3,0.8557894736842105,0.4218996465206146,0.9032614704256496,0.86,0.8811000269614452,1900.0,0.946965554948059,0.911578947368421,0.9289353714132476,1900.0,0.8796007485963818,0.7421052631578947,0.8050242649157865,1900.0,0.7325137770241628,0.9094736842105264,0.8114580887532284,1900.0,0.8655853877485633,0.8557894736842104,0.856629438010927,7600.0,0.8655853877485632,0.8557894736842105,0.856629438010927,7600.0
DefaultAug,GRU,Synonym 3,2024-12-23 21:24:48.080815,318.6880102157593,3,0.8444736842105263,0.447577565908432,0.8960893854748604,0.8442105263157895,0.8693766937669377,1900.0,0.9520891364902508,0.8994736842105263,0.9250338294993234,1900.0,0.8692115143929913,0.7310526315789474,0.7941680960548885,1900.0,0.7099710384774514,0.9031578947368422,0.7949965253648367,1900.0,0.8568402687088884,0.8444736842105264,0.8458937861714966,7600.0,0.8568402687088884,0.8444736842105263,0.8458937861714966,7600.0
DefaultAug,GRU,Synonym 4,2024-12-23 21:24:50.162510,318.6880102157593,3,0.8382894736842105,0.4602517783641815,0.8963963963963963,0.8378947368421052,0.8661588683351469,1900.0,0.947016174010039,0.8936842105263157,0.9195775792038992,1900.0,0.8697318007662835,0.716842105263158,0.7859203693017888,1900.0,0.6973630831643002,0.9047368421052632,0.7876288659793814,1900.0,0.8526268635842548,0.8382894736842105,0.8398214207050541,7600.0,0.8526268635842548,0.8382894736842105,0.8398214207050542,7600.0
DefaultAug,GRU,Synonym 5,2024-12-23 21:24:52.250497,318.6880102157593,3,0.835,0.4715492129325866,0.8887646730016769,0.8368421052631579,0.8620222282461372,1900.0,0.948169014084507,0.8857894736842106,0.9159183673469388,1900.0,0.8688946015424165,0.7115789473684211,0.7824074074074074,1900.0,0.6939516129032258,0.9057894736842104,0.7858447488584475,1900.0,0.8499449753829565,0.835,0.8365481879647327,7600.0,0.8499449753829565,0.835,0.8365481879647325,7600.0
DefaultAug,GRU,Antonym 1,2024-12-23 21:24:54.343603,318.6880102157593,3,0.8876315789473684,0.3356218934059143,0.9036527263102172,0.8984210526315789,0.9010292953285828,1900.0,0.95141065830721,0.958421052631579,0.9549029889879392,1900.0,0.8794974300399772,0.8105263157894737,0.843604491920022,1900.0,0.820136852394917,0.8831578947368421,0.8504815002534212,1900.0,0.8886744167630803,0.8876315789473684,0.8875045691224913,7600.0,0.8886744167630803,0.8876315789473684,0.8875045691224913,7600.0
