approach,model,evaluation_set,date_finished,training_time,fold,accuracy,loss,precision(0),recall(0),f1-score(0),support(0),precision(1),recall(1),f1-score(1),support(1),precision(2),recall(2),f1-score(2),support(2),precision(3),recall(3),f1-score(3),support(3),precision(4),recall(4),f1-score(4),support(4),precision(5),recall(5),f1-score(5),support(5),precision(6),recall(6),f1-score(6),support(6),precision(7),recall(7),f1-score(7),support(7),precision(8),recall(8),f1-score(8),support(8),precision(9),recall(9),f1-score(9),support(9),precision(macro avg),recall(macro avg),f1-score(macro avg),support(macro avg),precision(weighted avg),recall(weighted avg),f1-score(weighted avg),support(weighted avg)
DefaultAug+Gaussian,ResNet50,Gaussian Noise 3,2024-04-25 23:53:13.330329,1641.8166027069092,5,0.7409,0.9589980244636536,0.8576512455516014,0.723,0.7845903418339664,1000.0,0.9501216545012166,0.781,0.8572996706915477,1000.0,0.7620137299771167,0.666,0.7107790821771612,1000.0,0.6325088339222615,0.537,0.5808545159545702,1000.0,0.701195219123506,0.704,0.7025948103792415,1000.0,0.7828492392807745,0.566,0.656993615786419,1000.0,0.470703125,0.964,0.6325459317585301,1000.0,0.90962441314554,0.775,0.8369330453563715,1000.0,0.8558467741935484,0.849,0.8524096385542169,1000.0,0.8499496475327291,0.844,0.8469643753135975,1000.0,0.7772463882228294,0.7409,0.7461965027805623,10000.0,0.7772463882228293,0.7409,0.7461965027805624,10000.0
DefaultAug+Gaussian,ResNet50,Impulse Noise 3,2024-04-25 23:53:18.231484,1641.8166027069092,5,0.6825,1.206435203552246,0.8438661710037175,0.681,0.7537354731599336,1000.0,0.9434724091520862,0.701,0.8043602983362019,1000.0,0.748062015503876,0.579,0.6527621195039458,1000.0,0.5976714100905562,0.462,0.5211505922165821,1000.0,0.6406570841889117,0.624,0.6322188449848025,1000.0,0.7390691114245416,0.524,0.6132241076653013,1000.0,0.3823879412931376,0.964,0.5475717125816528,1000.0,0.9123252858958067,0.718,0.8035814213766088,1000.0,0.8747072599531616,0.747,0.8058252427184467,1000.0,0.779773156899811,0.825,0.8017492711370262,1000.0,0.7461991845405607,0.6825,0.6936179083680502,10000.0,0.7461991845405606,0.6825,0.6936179083680503,10000.0
DefaultAug+Gaussian,ResNet50,Jpeg Compression 3,2024-04-25 23:53:23.159091,1641.8166027069092,5,0.7864,0.7306126952171326,0.8231083844580777,0.805,0.813953488372093,1000.0,0.944636678200692,0.819,0.8773433315479379,1000.0,0.7426545086119554,0.733,0.7377956718671363,1000.0,0.6025293586269196,0.667,0.6331276696725201,1000.0,0.7764182424916574,0.698,0.7351237493417587,1000.0,0.7632211538461539,0.635,0.6932314410480349,1000.0,0.6923076923076923,0.918,0.7893379191745485,1000.0,0.9005464480874317,0.824,0.860574412532637,1000.0,0.8201058201058201,0.93,0.8716026241799438,1000.0,0.8743455497382199,0.835,0.8542199488491049,1000.0,0.793987383647462,0.7864,0.7866310256585715,10000.0,0.793987383647462,0.7864,0.7866310256585716,10000.0
DefaultAug+Gaussian,ResNet50,Motion Blur 3,2024-04-25 23:53:28.038474,1641.8166027069092,5,0.6631,1.148512363433838,0.6768802228412256,0.729,0.7019740009629273,1000.0,0.92904953145917,0.694,0.7945048654836863,1000.0,0.4841479524438573,0.733,0.5831344470962609,1000.0,0.4511854951185495,0.647,0.5316351684470009,1000.0,0.6879795396419437,0.538,0.6038159371492705,1000.0,0.6491002570694088,0.505,0.5680539932508437,1000.0,0.8042131350681536,0.649,0.7183176535694521,1000.0,0.9408945686900958,0.589,0.7244772447724476,1000.0,0.5947503201024328,0.929,0.7252146760343483,1000.0,0.9182763744427934,0.618,0.7387925881649731,1000.0,0.7136477396877632,0.6631,0.6689920574931211,10000.0,0.713647739687763,0.6631,0.6689920574931212,10000.0
DefaultAug+Gaussian,ResNet50,Pixelate 3,2024-04-25 23:53:32.935312,1641.8166027069092,5,0.8012,0.6598552465438843,0.8219315895372233,0.817,0.819458375125376,1000.0,0.9461883408071748,0.844,0.8921775898520085,1000.0,0.7432835820895523,0.747,0.7451371571072319,1000.0,0.6213503649635036,0.681,0.6498091603053435,1000.0,0.8042505592841164,0.719,0.7592397043294615,1000.0,0.7558790593505039,0.675,0.7131537242472266,1000.0,0.7818499127399651,0.896,0.8350419384902144,1000.0,0.9081081081081082,0.84,0.8727272727272728,1000.0,0.798462852263023,0.935,0.8613542146476278,1000.0,0.8719512195121951,0.858,0.8649193548387096,1000.0,0.8053255588655366,0.8012,0.8013018491670472,10000.0,0.8053255588655366,0.8012,0.8013018491670472,10000.0
DefaultAug+Gaussian,ResNet50,Saturate 3,2024-04-25 23:53:37.871964,1641.8166027069092,5,0.7988,0.6839510202407837,0.8035019455252919,0.826,0.8145956607495068,1000.0,0.9200819672131147,0.898,0.9089068825910932,1000.0,0.7281368821292775,0.766,0.746588693957115,1000.0,0.6277013752455796,0.639,0.6333002973240833,1000.0,0.8491547464239272,0.653,0.7382702091577164,1000.0,0.7483221476510067,0.669,0.706441393875396,1000.0,0.7199367088607594,0.91,0.803886925795053,1000.0,0.8892405063291139,0.843,0.8655030800821356,1000.0,0.8566108007448789,0.92,0.8871745419479267,1000.0,0.8843398157625384,0.864,0.8740515933232169,1000.0,0.802702689588549,0.7988000000000001,0.7978719278803242,10000.0,0.8027026895885488,0.7988,0.7978719278803243,10000.0
DefaultAug+Gaussian,ResNet50,Shot Noise 3,2024-04-25 23:53:42.797028,1641.8166027069092,5,0.7703,0.840279757976532,0.8533178114086146,0.733,0.78859601936525,1000.0,0.9484536082474226,0.828,0.8841430859583554,1000.0,0.7717976318622174,0.717,0.7433903576982893,1000.0,0.6522210184182016,0.602,0.6261050442017682,1000.0,0.7247524752475247,0.732,0.7283582089552239,1000.0,0.7900262467191601,0.602,0.6833144154370033,1000.0,0.5494505494505495,0.95,0.6962257237083181,1000.0,0.9032620922384702,0.803,0.8501852832186342,1000.0,0.8377358490566038,0.888,0.8621359223300971,1000.0,0.8778467908902692,0.848,0.8626653102746694,1000.0,0.7908864073539034,0.7703,0.7725119371147608,10000.0,0.7908864073539035,0.7703,0.7725119371147608,10000.0
DefaultAug+Gaussian,ResNet50,Snow 3,2024-04-25 23:53:47.738243,1641.8166027069092,5,0.7175,1.0105876922607422,0.7812828601472135,0.743,0.7616606868272682,1000.0,0.952247191011236,0.678,0.7920560747663553,1000.0,0.7396593673965937,0.608,0.6673984632272227,1000.0,0.5412511332728921,0.597,0.5677603423680455,1000.0,0.6998916576381365,0.646,0.671866874674987,1000.0,0.6917728852838934,0.597,0.6409017713365539,1000.0,0.5219101123595505,0.929,0.6683453237410073,1000.0,0.8844282238442822,0.727,0.7980241492864983,1000.0,0.8273092369477911,0.824,0.8256513026052105,1000.0,0.8035019455252919,0.826,0.8145956607495068,1000.0,0.7443254613426881,0.7175,0.7208260649582655,10000.0,0.7443254613426882,0.7175,0.7208260649582655,10000.0
DefaultAug+Gaussian,ResNet50,Spatter 3,2024-04-25 23:53:52.624953,1641.8166027069092,5,0.695,1.1248773336410522,0.7903587443946188,0.705,0.7452431289640592,1000.0,0.941952506596306,0.714,0.8122866894197953,1000.0,0.7416149068322981,0.597,0.6614958448753463,1000.0,0.5489795918367347,0.538,0.5434343434343435,1000.0,0.6714443219404631,0.609,0.638699528054536,1000.0,0.7039473684210527,0.535,0.6079545454545454,1000.0,0.4449074074074074,0.961,0.6082278481012658,1000.0,0.891358024691358,0.722,0.7977900552486188,1000.0,0.8493771234428086,0.75,0.7966011683483804,1000.0,0.783732057416268,0.819,0.8009779951100244,1000.0,0.7367672052979316,0.6950000000000001,0.7012711147010915,10000.0,0.7367672052979316,0.695,0.7012711147010916,10000.0
DefaultAug+Gaussian,ResNet50,Speckle Noise 3,2024-04-25 23:53:57.438449,1641.8166027069092,5,0.7799,0.7860885262489319,0.867595818815331,0.747,0.8027941966684577,1000.0,0.9494949494949496,0.846,0.8947646747752511,1000.0,0.7551229508196722,0.737,0.7459514170040485,1000.0,0.6379853095487933,0.608,0.6226318484383,1000.0,0.7368421052631579,0.742,0.7394120577977079,1000.0,0.7759282970550576,0.606,0.6805165637282424,1000.0,0.586848635235732,0.946,0.7243491577335376,1000.0,0.912994350282486,0.808,0.8572944297082229,1000.0,0.8410780669144982,0.905,0.8718689788053949,1000.0,0.8914405010438413,0.854,0.8723186925434115,1000.0,0.7955330984473519,0.7798999999999999,0.7811902017202575,10000.0,0.7955330984473519,0.7799,0.7811902017202575,10000.0
DefaultAug+Gaussian,ResNet50,Zoom Blur 3,2024-04-25 23:54:02.365941,1641.8166027069092,5,0.7446,0.851152241230011,0.7846153846153846,0.765,0.7746835443037975,1000.0,0.9441069258809236,0.777,0.8524410312671421,1000.0,0.6279863481228669,0.736,0.6777163904235727,1000.0,0.5083032490974729,0.704,0.5903563941299791,1000.0,0.727177334732424,0.693,0.7096774193548389,1000.0,0.6825902335456475,0.643,0.6622039134912461,1000.0,0.8675914249684742,0.688,0.7674288901282766,1000.0,0.9103448275862068,0.792,0.8470588235294119,1000.0,0.7104454685099847,0.925,0.8036490008688097,1000.0,0.9210191082802548,0.723,0.8100840336134454,1000.0,0.7684180305339641,0.7445999999999999,0.749529944111052,10000.0,0.7684180305339641,0.7446,0.7495299441110519,10000.0
Baseline,Xception,In-Distribution,2024-04-26 11:43:24.892620,1431.398926973343,1,0.8168,1.0738176107406616,0.8147086914995224,0.853,0.8334147532975086,1000.0,0.917004048582996,0.906,0.9114688128772636,1000.0,0.7923076923076923,0.721,0.7549738219895288,1000.0,0.6414189837008629,0.669,0.6549192364170339,1000.0,0.836824696802646,0.759,0.7960146827477712,1000.0,0.7953539823008849,0.719,0.7552521008403361,1000.0,0.7967332123411979,0.878,0.8353948620361561,1000.0,0.8287864534336783,0.881,0.8540959767329132,1000.0,0.8487940630797773,0.915,0.8806544754571705,1000.0,0.9050104384133612,0.867,0.8855975485188968,1000.0,0.8176942262462619,0.8168,0.8161786270914579,10000.0,0.817694226246262,0.8168,0.8161786270914578,10000.0
Baseline,Xception,Brightness 3,2024-04-26 11:43:31.008497,1431.398926973343,1,0.7891,1.25060772895813,0.7666963490650045,0.861,0.8111163447951013,1000.0,0.9161290322580644,0.852,0.8829015544041451,1000.0,0.7767548906789413,0.675,0.7223113964686998,1000.0,0.605595667870036,0.671,0.6366223908918406,1000.0,0.8186753528773073,0.754,0.7850078084331078,1000.0,0.8057742782152231,0.614,0.6969353007945516,1000.0,0.7815356489945156,0.855,0.8166189111747851,1000.0,0.7905282331511839,0.868,0.8274547187797902,1000.0,0.7690376569037657,0.919,0.8373576309794989,1000.0,0.9133333333333332,0.822,0.865263157894737,1000.0,0.7944060443347376,0.7891000000000001,0.7881589214616256,10000.0,0.7944060443347375,0.7891,0.7881589214616257,10000.0
Baseline,Xception,Contrast 3,2024-04-26 11:43:35.976320,1431.398926973343,1,0.636,2.0604772567749023,0.6641221374045801,0.783,0.71867829279486,1000.0,0.9576719576719576,0.543,0.6930440331844289,1000.0,0.5697674418604651,0.637,0.6015108593012275,1000.0,0.367094626723728,0.772,0.4975829842088301,1000.0,0.5725741780272654,0.714,0.6355140186915887,1000.0,0.8044692737430168,0.432,0.5621340273259597,1000.0,0.7387706855791962,0.625,0.6771397616468039,1000.0,0.85997171145686,0.608,0.7123608670181605,1000.0,0.6563981042654028,0.831,0.733451015004413,1000.0,0.9651162790697676,0.415,0.5804195804195804,1000.0,0.715595639580224,0.636,0.6411835439595853,10000.0,0.715595639580224,0.636,0.6411835439595852,10000.0
Baseline,Xception,Defocus Blur 3,2024-04-26 11:43:40.945905,1431.398926973343,1,0.7474,1.3687680959701538,0.82389289392379,0.8,0.8117706747843734,1000.0,0.9185022026431718,0.834,0.8742138364779874,1000.0,0.718266253869969,0.696,0.7069578466226509,1000.0,0.4480095068330362,0.754,0.5620573984345881,1000.0,0.8125802310654685,0.633,0.7116357504215851,1000.0,0.6318681318681318,0.69,0.6596558317399617,1000.0,0.8967642526964561,0.582,0.7058823529411764,1000.0,0.7984644913627639,0.832,0.8148873653281097,1000.0,0.8226555246053854,0.886,0.8531535869041887,1000.0,0.9240963855421688,0.767,0.8382513661202186,1000.0,0.7795099874410341,0.7474000000000001,0.753846600977484,10000.0,0.7795099874410342,0.7474,0.7538466009774839,10000.0
Baseline,Xception,Elastic 3,2024-04-26 11:43:45.949526,1431.398926973343,1,0.7183,1.5545377731323242,0.7656546489563567,0.807,0.7857838364167479,1000.0,0.9024110218140068,0.786,0.8401924104756815,1000.0,0.6568627450980392,0.67,0.6633663366336634,1000.0,0.4283110571081409,0.705,0.5328798185941043,1000.0,0.7742718446601942,0.638,0.6995614035087719,1000.0,0.6275100401606426,0.625,0.62625250501002,1000.0,0.86875,0.556,0.6780487804878049,1000.0,0.7620396600566572,0.807,0.7838756677999029,1000.0,0.7924701561065197,0.863,0.826232647199617,1000.0,0.906367041198502,0.726,0.8062187673514714,1000.0,0.748464821515906,0.7182999999999999,0.7242412173477785,10000.0,0.7484648215159059,0.7183,0.7242412173477786,10000.0
Baseline,Xception,Fog 3,2024-04-26 11:43:50.946097,1431.398926973343,1,0.7365,1.4663804769515991,0.7669245647969052,0.793,0.7797443461160275,1000.0,0.9521410579345088,0.756,0.842809364548495,1000.0,0.6462882096069869,0.74,0.6899766899766899,1000.0,0.4472547809993831,0.725,0.5532239603204884,1000.0,0.7312687312687313,0.732,0.7316341829085458,1000.0,0.7779310344827586,0.564,0.6539130434782607,1000.0,0.8142201834862385,0.71,0.7585470085470086,1000.0,0.8598654708520179,0.767,0.8107822410147992,1000.0,0.7468671679197995,0.894,0.813837050523441,1000.0,0.9513212795549374,0.684,0.7958115183246074,1000.0,0.7694082480902268,0.7364999999999999,0.7430279405758363,10000.0,0.7694082480902267,0.7365,0.7430279405758363,10000.0
Baseline,Xception,Frost 3,2024-04-26 11:43:55.935254,1431.398926973343,1,0.6054,2.722446918487549,0.6202872531418312,0.691,0.6537369914853358,1000.0,0.9534883720930232,0.492,0.6490765171503958,1000.0,0.5240339302544769,0.556,0.5395439107229502,1000.0,0.4765380604796663,0.457,0.4665645737621234,1000.0,0.6327868852459017,0.579,0.6046997389033942,1000.0,0.842948717948718,0.263,0.4009146341463415,1000.0,0.4931113662456946,0.859,0.6265499635302699,1000.0,0.800771208226221,0.623,0.7007874015748031,1000.0,0.4795580110497237,0.868,0.6177935943060499,1000.0,0.8398486759142497,0.666,0.7428890128276632,1000.0,0.6663372480599506,0.6054,0.6002556338409327,10000.0,0.6663372480599506,0.6054,0.6002556338409327,10000.0
Baseline,Xception,Frosted Glass Blur 3,2024-04-26 11:44:00.936159,1431.398926973343,1,0.5893,2.6075000762939453,0.6654867256637168,0.752,0.7061032863849764,1000.0,0.9480968858131488,0.274,0.4251357641582622,1000.0,0.5839793281653747,0.452,0.5095828635851185,1000.0,0.4408201304753029,0.473,0.4563434635793535,1000.0,0.5521628498727735,0.651,0.5975217989903625,1000.0,0.7408256880733946,0.323,0.4498607242339834,1000.0,0.4404170804369414,0.887,0.5885865958858659,1000.0,0.8213296398891967,0.593,0.6887340301974448,1000.0,0.623293172690763,0.776,0.6913140311804008,1000.0,0.6256590509666081,0.712,0.666043030869972,1000.0,0.6442070552047221,0.5892999999999999,0.577922558906574,10000.0,0.644207055204722,0.5893,0.577922558906574,10000.0
Baseline,Xception,Gaussian Blur 3,2024-04-26 11:44:05.920882,1431.398926973343,1,0.6734,1.8120089769363403,0.8023255813953488,0.759,0.7800616649537513,1000.0,0.910843373493976,0.756,0.8262295081967215,1000.0,0.6532663316582915,0.65,0.6516290726817043,1000.0,0.3534246575342465,0.774,0.4852664576802508,1000.0,0.7924528301886793,0.504,0.6161369193154035,1000.0,0.5291181364392679,0.636,0.5776566757493188,1000.0,0.8752783964365256,0.393,0.5424430641821947,1000.0,0.7674418604651163,0.759,0.7631975867269986,1000.0,0.8032166508987701,0.849,0.8254739912493924,1000.0,0.9263456090651558,0.654,0.7667057444314186,1000.0,0.7413713427575378,0.6734,0.6834800685167155,10000.0,0.7413713427575378,0.6734,0.6834800685167154,10000.0
Baseline,Xception,Gaussian Noise 3,2024-04-26 11:44:10.945395,1431.398926973343,1,0.5303,4.13939094543457,0.7528089887640449,0.402,0.5241199478487615,1000.0,0.9548872180451128,0.508,0.6631853785900783,1000.0,0.4025157232704403,0.512,0.4507042253521127,1000.0,0.5316698656429942,0.277,0.3642340565417488,1000.0,0.5677852348993289,0.423,0.4848137535816618,1000.0,0.857707509881423,0.217,0.3463687150837989,1000.0,0.278273381294964,0.967,0.4321787709497206,1000.0,0.8974789915966387,0.534,0.6695924764890282,1000.0,0.6737588652482269,0.665,0.669350780070458,1000.0,0.7348066298342542,0.798,0.7651006711409396,1000.0,0.6651692408477429,0.5303,0.5369648775648309,10000.0,0.6651692408477428,0.5303,0.5369648775648309,10000.0
Baseline,Xception,Impulse Noise 3,2024-04-26 11:44:15.975824,1431.398926973343,1,0.586,2.981255292892456,0.6927570093457944,0.593,0.6390086206896552,1000.0,0.93343653250774,0.603,0.7326852976913731,1000.0,0.4702702702702703,0.435,0.451948051948052,1000.0,0.5233082706766917,0.348,0.4180180180180179,1000.0,0.5545350172215844,0.483,0.5163014430785677,1000.0,0.8648648648648649,0.256,0.3950617283950617,1000.0,0.347028613352898,0.946,0.5077831454643049,1000.0,0.8057644110275689,0.643,0.7152391546162402,1000.0,0.694392523364486,0.743,0.7178743961352657,1000.0,0.7061900610287707,0.81,0.7545412203074057,1000.0,0.6592547573660669,0.586,0.5848461076343944,10000.0,0.659254757366067,0.586,0.5848461076343945,10000.0
Baseline,Xception,Jpeg Compression 3,2024-04-26 11:44:20.966951,1431.398926973343,1,0.7441,1.506958246231079,0.7807377049180327,0.762,0.7712550607287451,1000.0,0.9312796208530806,0.786,0.8524945770065077,1000.0,0.7791666666666667,0.561,0.6523255813953489,1000.0,0.509742790335152,0.654,0.5729303547963207,1000.0,0.7519553072625699,0.673,0.7102902374670186,1000.0,0.7375455650060754,0.607,0.6659352715304443,1000.0,0.7107081174438687,0.823,0.76274328081557,1000.0,0.7800559179869525,0.837,0.8075253256150507,1000.0,0.734860883797054,0.898,0.8082808280828083,1000.0,0.8349900596421471,0.84,0.8374875373878364,1000.0,0.75510426339116,0.7440999999999999,0.7441268054825652,10000.0,0.75510426339116,0.7441,0.7441268054825652,10000.0
Baseline,Xception,Motion Blur 3,2024-04-26 11:44:25.970688,1431.398926973343,1,0.6181,2.1483542919158936,0.6570945945945946,0.778,0.7124542124542125,1000.0,0.861323155216285,0.677,0.7581187010078387,1000.0,0.435865504358655,0.7,0.5372217958557176,1000.0,0.3602903058579575,0.695,0.4745646978490952,1000.0,0.7465648854961832,0.489,0.5909365558912387,1000.0,0.6028097062579821,0.472,0.5294447560291644,1000.0,0.8253968253968254,0.416,0.5531914893617021,1000.0,0.8088607594936709,0.639,0.7139664804469272,1000.0,0.6674400618716164,0.863,0.752725686873092,1000.0,0.9617021276595744,0.452,0.6149659863945578,1000.0,0.6927347926203344,0.6180999999999999,0.6237590362163545,10000.0,0.6927347926203344,0.6181,0.6237590362163548,10000.0
