Approach,Model,Corruption Type,Date,Training Time,Fscore
Gaussian,ResNet50,contrast_3,2024-04-17 04:48:21.384716,1090.634568452835,0.158594556491023
Gaussian,ResNet50,defocus_blur_3,2024-04-17 04:48:23.856183,1090.634568452835,0.5308984057638814
Gaussian,ResNet50,elastic_3,2024-04-17 04:48:26.291858,1090.634568452835,0.4999140122707748
Gaussian,ResNet50,fog_3,2024-04-17 04:48:28.735926,1090.634568452835,0.2763329252361062
Gaussian,ResNet50,frost_3,2024-04-17 04:48:31.173826,1090.634568452835,0.3801870238295188
Gaussian,ResNet50,frosted_glass_blur_3,2024-04-17 04:48:33.622432,1090.634568452835,0.535452562308057
Gaussian,ResNet50,gaussian_blur_3,2024-04-17 04:48:36.069545,1090.634568452835,0.5036159214804955
Gaussian,ResNet50,gaussian_noise_3,2024-04-17 04:48:38.520041,1090.634568452835,0.6137520719817997
Gaussian,ResNet50,impulse_noise_3,2024-04-17 04:48:40.996403,1090.634568452835,0.6144787930504847
Gaussian,ResNet50,jpeg_compression_3,2024-04-17 04:48:43.464799,1090.634568452835,0.5966613083047704
Gaussian,ResNet50,motion_blur_3,2024-04-17 04:48:45.895857,1090.634568452835,0.4775289267432453
Gaussian,ResNet50,pixelate_3,2024-04-17 04:48:48.341177,1090.634568452835,0.5804460065514331
Gaussian,ResNet50,saturate_3,2024-04-17 04:48:50.788739,1090.634568452835,0.6161346006525107
Gaussian,ResNet50,shot_noise_3,2024-04-17 04:48:53.260808,1090.634568452835,0.6087719324909419
Gaussian,ResNet50,snow_3,2024-04-17 04:48:55.714493,1090.634568452835,0.5519201336151556
Gaussian,ResNet50,spatter_3,2024-04-17 04:48:58.151750,1090.634568452835,0.5944775198451601
Gaussian,ResNet50,speckle_noise_3,2024-04-17 04:49:00.618681,1090.634568452835,0.6099941395259323
Gaussian,ResNet50,zoom_blur_3,2024-04-17 04:49:03.050385,1090.634568452835,0.4875818121625626
Gaussian,ResNet50,in-sample,2024-04-17 05:03:15.667210,847.7256810665131,0.6070628965928293
Gaussian,ResNet50,brightness_3,2024-04-17 05:03:18.648013,847.7256810665131,0.5686268864260688
Gaussian,ResNet50,contrast_3,2024-04-17 05:03:21.103768,847.7256810665131,0.1738275673088188
Gaussian,ResNet50,defocus_blur_3,2024-04-17 05:03:23.567748,847.7256810665131,0.5339405150389088
Gaussian,ResNet50,elastic_3,2024-04-17 05:03:26.021321,847.7256810665131,0.5077260721665384
Gaussian,ResNet50,fog_3,2024-04-17 05:03:28.474084,847.7256810665131,0.2596296647774584
Gaussian,ResNet50,frost_3,2024-04-17 05:03:30.923486,847.7256810665131,0.3788423433687239
Gaussian,ResNet50,frosted_glass_blur_3,2024-04-17 05:03:33.366258,847.7256810665131,0.5321950563919108
Gaussian,ResNet50,gaussian_blur_3,2024-04-17 05:03:35.806994,847.7256810665131,0.5051820400329168
Gaussian,ResNet50,gaussian_noise_3,2024-04-17 05:03:38.278922,847.7256810665131,0.6153532994091406
Gaussian,ResNet50,impulse_noise_3,2024-04-17 05:03:40.778674,847.7256810665131,0.6123023427968629
Gaussian,ResNet50,jpeg_compression_3,2024-04-17 05:03:43.219767,847.7256810665131,0.6025867946814831
Gaussian,ResNet50,motion_blur_3,2024-04-17 05:03:45.681775,847.7256810665131,0.4636709736494208
Gaussian,ResNet50,pixelate_3,2024-04-17 05:03:48.140778,847.7256810665131,0.580519765695985
Gaussian,ResNet50,saturate_3,2024-04-17 05:03:50.582604,847.7256810665131,0.6325634561297236
Gaussian,ResNet50,shot_noise_3,2024-04-17 05:03:53.032537,847.7256810665131,0.6132642086193331
Gaussian,ResNet50,snow_3,2024-04-17 05:03:55.485683,847.7256810665131,0.555861650910235
Gaussian,ResNet50,spatter_3,2024-04-17 05:03:57.947879,847.7256810665131,0.5940587688319016
Gaussian,ResNet50,speckle_noise_3,2024-04-17 05:04:00.401737,847.7256810665131,0.6082051667465124
Gaussian,ResNet50,zoom_blur_3,2024-04-17 05:04:02.873882,847.7256810665131,0.4824220468683778
Baseline,Xception,in-sample,2024-04-17 05:19:26.429831,918.7827248573304,0.7854795633902542
Baseline,Xception,brightness_3,2024-04-17 05:19:29.571442,918.7827248573304,0.7627675970862358
Baseline,Xception,contrast_3,2024-04-17 05:19:32.257435,918.7827248573304,0.594983205467542
Baseline,Xception,defocus_blur_3,2024-04-17 05:19:34.966705,918.7827248573304,0.690559435406555
Baseline,Xception,elastic_3,2024-04-17 05:19:37.664141,918.7827248573304,0.66019293315085
Baseline,Xception,fog_3,2024-04-17 05:19:40.387420,918.7827248573304,0.7085130617869887
Baseline,Xception,frost_3,2024-04-17 05:19:43.095149,918.7827248573304,0.6292662796200775
Baseline,Xception,frosted_glass_blur_3,2024-04-17 05:19:45.788118,918.7827248573304,0.5936939413765516
Baseline,Xception,gaussian_blur_3,2024-04-17 05:19:48.471035,918.7827248573304,0.6082648466997732
Baseline,Xception,gaussian_noise_3,2024-04-17 05:19:51.167398,918.7827248573304,0.5777060008583409
Baseline,Xception,impulse_noise_3,2024-04-17 05:19:53.866762,918.7827248573304,0.5961271441458512
Baseline,Xception,jpeg_compression_3,2024-04-17 05:19:56.573846,918.7827248573304,0.7142239998394235
Baseline,Xception,motion_blur_3,2024-04-17 05:19:59.271807,918.7827248573304,0.570432171782281
Baseline,Xception,pixelate_3,2024-04-17 05:20:01.962712,918.7827248573304,0.7120086465414801
Baseline,Xception,saturate_3,2024-04-17 05:20:04.653543,918.7827248573304,0.7704386343194352
Baseline,Xception,shot_noise_3,2024-04-17 05:20:07.320215,918.7827248573304,0.636776389498056
Baseline,Xception,snow_3,2024-04-17 05:20:10.023523,918.7827248573304,0.649807002250966
Baseline,Xception,spatter_3,2024-04-17 05:20:12.725075,918.7827248573304,0.6649784311450491
Baseline,Xception,speckle_noise_3,2024-04-17 05:20:15.417678,918.7827248573304,0.6592851367026784
Baseline,Xception,zoom_blur_3,2024-04-17 05:20:18.104865,918.7827248573304,0.6041237582110377
Baseline,Xception,in-sample,2024-04-17 05:29:14.532741,531.456818819046,0.6831543500879834
Baseline,Xception,brightness_3,2024-04-17 05:29:17.669153,531.456818819046,0.623388553273807
Baseline,Xception,contrast_3,2024-04-17 05:29:20.452248,531.456818819046,0.3179436009695686
Baseline,Xception,defocus_blur_3,2024-04-17 05:29:23.138337,531.456818819046,0.6210545637623489
Baseline,Xception,elastic_3,2024-04-17 05:29:25.829801,531.456818819046,0.5926769509525243
Baseline,Xception,fog_3,2024-04-17 05:29:28.521502,531.456818819046,0.4827793548888867
Baseline,Xception,frost_3,2024-04-17 05:29:31.217174,531.456818819046,0.3499249378987944
Baseline,Xception,frosted_glass_blur_3,2024-04-17 05:29:33.901579,531.456818819046,0.4310163967061436
Baseline,Xception,gaussian_blur_3,2024-04-17 05:29:36.581043,531.456818819046,0.5542545425033841
Baseline,Xception,gaussian_noise_3,2024-04-17 05:29:39.268552,531.456818819046,0.343786516237836
Baseline,Xception,impulse_noise_3,2024-04-17 05:29:41.959460,531.456818819046,0.3674777088902455
Baseline,Xception,jpeg_compression_3,2024-04-17 05:29:44.633010,531.456818819046,0.6330786153425997
Baseline,Xception,motion_blur_3,2024-04-17 05:29:47.328090,531.456818819046,0.4653669509761817
Baseline,Xception,pixelate_3,2024-04-17 05:29:50.035502,531.456818819046,0.6352859073770312
Baseline,Xception,saturate_3,2024-04-17 05:29:52.732090,531.456818819046,0.6840348552319463
Baseline,Xception,shot_noise_3,2024-04-17 05:29:55.439933,531.456818819046,0.4190479780134105
Baseline,Xception,snow_3,2024-04-17 05:29:58.140627,531.456818819046,0.4841342625037331
Baseline,Xception,spatter_3,2024-04-17 05:30:00.862730,531.456818819046,0.538476170786834
Baseline,Xception,speckle_noise_3,2024-04-17 05:30:03.550476,531.456818819046,0.4780847981004172
Baseline,Xception,zoom_blur_3,2024-04-17 05:30:06.231372,531.456818819046,0.531604579044565
Baseline,Xception,in-sample,2024-04-17 05:39:01.856107,530.9099287986755,0.6705936332190613
Baseline,Xception,brightness_3,2024-04-17 05:39:04.973850,530.9099287986755,0.6393712959804397
Baseline,Xception,contrast_3,2024-04-17 05:39:07.657227,530.9099287986755,0.2393092478239635
Baseline,Xception,defocus_blur_3,2024-04-17 05:39:10.346491,530.9099287986755,0.544441658479694
Baseline,Xception,elastic_3,2024-04-17 05:39:13.021660,530.9099287986755,0.5121101028298742
Baseline,Xception,fog_3,2024-04-17 05:39:15.703459,530.9099287986755,0.4131470668355762
Baseline,Xception,frost_3,2024-04-17 05:39:18.395300,530.9099287986755,0.4701110769032296
Baseline,Xception,frosted_glass_blur_3,2024-04-17 05:39:21.064041,530.9099287986755,0.458957260101382
Baseline,Xception,gaussian_blur_3,2024-04-17 05:39:23.738424,530.9099287986755,0.4603592747847595
Baseline,Xception,gaussian_noise_3,2024-04-17 05:39:26.436078,530.9099287986755,0.4038422119009561
Baseline,Xception,impulse_noise_3,2024-04-17 05:39:29.122049,530.9099287986755,0.4303611777296957
Baseline,Xception,jpeg_compression_3,2024-04-17 05:39:31.813766,530.9099287986755,0.6258457203864456
Baseline,Xception,motion_blur_3,2024-04-17 05:39:34.546283,530.9099287986755,0.4078173466879033
Baseline,Xception,pixelate_3,2024-04-17 05:39:37.234374,530.9099287986755,0.6431153953714169
Baseline,Xception,saturate_3,2024-04-17 05:39:39.910649,530.9099287986755,0.6693870743524912
Baseline,Xception,shot_noise_3,2024-04-17 05:39:42.595510,530.9099287986755,0.4616284395082866
Baseline,Xception,snow_3,2024-04-17 05:39:45.288277,530.9099287986755,0.5448425859106042
Baseline,Xception,spatter_3,2024-04-17 05:39:47.964946,530.9099287986755,0.5482466284115054
Baseline,Xception,speckle_noise_3,2024-04-17 05:39:50.652014,530.9099287986755,0.4936227620737869
Baseline,Xception,zoom_blur_3,2024-04-17 05:39:53.317915,530.9099287986755,0.4245484219570225
Baseline,Xception,in-sample,2024-04-17 05:48:50.241199,532.1000692844391,0.6964345206750512
Baseline,Xception,brightness_3,2024-04-17 05:48:53.454342,532.1000692844391,0.6575491954299586
Baseline,Xception,contrast_3,2024-04-17 05:48:56.172642,532.1000692844391,0.3813742507051407
Baseline,Xception,defocus_blur_3,2024-04-17 05:48:58.869527,532.1000692844391,0.5355573092416626
Baseline,Xception,elastic_3,2024-04-17 05:49:01.611862,532.1000692844391,0.5215507784797585
Baseline,Xception,fog_3,2024-04-17 05:49:04.320500,532.1000692844391,0.5539983792485931
Baseline,Xception,frost_3,2024-04-17 05:49:07.042919,532.1000692844391,0.5318327856327316
Baseline,Xception,frosted_glass_blur_3,2024-04-17 05:49:09.769559,532.1000692844391,0.5579460906123941
Baseline,Xception,gaussian_blur_3,2024-04-17 05:49:12.493756,532.1000692844391,0.4303542180684544
Baseline,Xception,gaussian_noise_3,2024-04-17 05:49:15.198160,532.1000692844391,0.5089752119062381
Baseline,Xception,impulse_noise_3,2024-04-17 05:49:17.895669,532.1000692844391,0.5223508890377497
Baseline,Xception,jpeg_compression_3,2024-04-17 05:49:20.601686,532.1000692844391,0.6678756685100781
Baseline,Xception,motion_blur_3,2024-04-17 05:49:23.311101,532.1000692844391,0.3674901460845693
Baseline,Xception,pixelate_3,2024-04-17 05:49:26.018372,532.1000692844391,0.6537245032942175
Baseline,Xception,saturate_3,2024-04-17 05:49:28.728326,532.1000692844391,0.6859146377615108
Baseline,Xception,shot_noise_3,2024-04-17 05:49:31.432029,532.1000692844391,0.565920208290769
Baseline,Xception,snow_3,2024-04-17 05:49:34.126469,532.1000692844391,0.6067694905343878
Baseline,Xception,spatter_3,2024-04-17 05:49:36.851776,532.1000692844391,0.6169285229843998
Baseline,Xception,speckle_noise_3,2024-04-17 05:49:39.553401,532.1000692844391,0.6011980340230598
Baseline,Xception,zoom_blur_3,2024-04-17 05:49:42.269693,532.1000692844391,0.4309611234265313
Baseline,Xception,in-sample,2024-04-17 05:58:37.531043,530.5426392555237,0.6319751428253801
Baseline,Xception,brightness_3,2024-04-17 05:58:40.668200,530.5426392555237,0.5873609068390823
Baseline,Xception,contrast_3,2024-04-17 05:58:43.387078,530.5426392555237,0.2988916941915777
Baseline,Xception,defocus_blur_3,2024-04-17 05:58:46.085851,530.5426392555237,0.5235154660094741
Baseline,Xception,elastic_3,2024-04-17 05:58:48.780212,530.5426392555237,0.5025923550576074
Baseline,Xception,fog_3,2024-04-17 05:58:51.474178,530.5426392555237,0.4425633707046678
Baseline,Xception,frost_3,2024-04-17 05:58:54.174948,530.5426392555237,0.3981250745685943
Baseline,Xception,frosted_glass_blur_3,2024-04-17 05:58:56.876303,530.5426392555237,0.4576650759618815
Baseline,Xception,gaussian_blur_3,2024-04-17 05:58:59.589186,530.5426392555237,0.4586715290751749
Baseline,Xception,gaussian_noise_3,2024-04-17 05:59:02.312176,530.5426392555237,0.4090097396104389
Baseline,Xception,impulse_noise_3,2024-04-17 05:59:05.036155,530.5426392555237,0.4367484504226834
Baseline,Xception,jpeg_compression_3,2024-04-17 05:59:07.764704,530.5426392555237,0.6002892693216382
Baseline,Xception,motion_blur_3,2024-04-17 05:59:10.468928,530.5426392555237,0.4144678124901136
Baseline,Xception,pixelate_3,2024-04-17 05:59:13.198327,530.5426392555237,0.6061981880665719
Baseline,Xception,saturate_3,2024-04-17 05:59:16.678717,530.5426392555237,0.6321642514406094
Baseline,Xception,shot_noise_3,2024-04-17 05:59:19.408215,530.5426392555237,0.4605048943359441
Baseline,Xception,snow_3,2024-04-17 05:59:22.136120,530.5426392555237,0.5222495121334183
Baseline,Xception,spatter_3,2024-04-17 05:59:24.908074,530.5426392555237,0.5259531726424089
Baseline,Xception,speckle_noise_3,2024-04-17 05:59:27.635557,530.5426392555237,0.501186208335179
Baseline,Xception,zoom_blur_3,2024-04-17 05:59:30.348710,530.5426392555237,0.4578077340330121
Salt&Pepper,Xception,in-sample,2024-04-17 06:08:34.037703,538.2746057510376,0.6736530784831632
Salt&Pepper,Xception,brightness_3,2024-04-17 06:08:37.152733,538.2746057510376,0.6542330222926644
Salt&Pepper,Xception,contrast_3,2024-04-17 06:08:39.844977,538.2746057510376,0.3937267659280074
Salt&Pepper,Xception,defocus_blur_3,2024-04-17 06:08:42.544277,538.2746057510376,0.6437002069345434
Salt&Pepper,Xception,elastic_3,2024-04-17 06:08:45.212297,538.2746057510376,0.6247511913190157
Salt&Pepper,Xception,fog_3,2024-04-17 06:08:47.892779,538.2746057510376,0.568943070655053
Salt&Pepper,Xception,frost_3,2024-04-17 06:08:50.565534,538.2746057510376,0.5385585041370368
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-17 06:08:53.244316,538.2746057510376,0.6380306789662764
Salt&Pepper,Xception,gaussian_blur_3,2024-04-17 06:08:55.929065,538.2746057510376,0.6175547734694291
Salt&Pepper,Xception,gaussian_noise_3,2024-04-17 06:08:58.611120,538.2746057510376,0.6599944510560367
Salt&Pepper,Xception,impulse_noise_3,2024-04-17 06:09:01.294240,538.2746057510376,0.6553569203972252
Salt&Pepper,Xception,jpeg_compression_3,2024-04-17 06:09:03.956605,538.2746057510376,0.6679027799339489
Salt&Pepper,Xception,motion_blur_3,2024-04-17 06:09:06.637724,538.2746057510376,0.5772798425234585
Salt&Pepper,Xception,pixelate_3,2024-04-17 06:09:09.323792,538.2746057510376,0.6660046156045644
Salt&Pepper,Xception,saturate_3,2024-04-17 06:09:12.005322,538.2746057510376,0.664815232445505
Salt&Pepper,Xception,shot_noise_3,2024-04-17 06:09:14.682835,538.2746057510376,0.6676541119194017
Salt&Pepper,Xception,snow_3,2024-04-17 06:09:17.351976,538.2746057510376,0.6318206826731989
Salt&Pepper,Xception,spatter_3,2024-04-17 06:09:20.028702,538.2746057510376,0.6218388161496086
Salt&Pepper,Xception,speckle_noise_3,2024-04-17 06:09:22.717433,538.2746057510376,0.6705366579869149
Salt&Pepper,Xception,zoom_blur_3,2024-04-17 06:09:25.411044,538.2746057510376,0.6023620088197985
Salt&Pepper,Xception,in-sample,2024-04-17 06:19:08.060865,538.8380832672119,0.6302379613618874
Salt&Pepper,Xception,brightness_3,2024-04-17 06:19:11.162271,538.8380832672119,0.602714799393173
Salt&Pepper,Xception,contrast_3,2024-04-17 06:19:13.852022,538.8380832672119,0.3977100575060237
Salt&Pepper,Xception,defocus_blur_3,2024-04-17 06:19:16.497433,538.8380832672119,0.6175097428175542
Salt&Pepper,Xception,elastic_3,2024-04-17 06:19:19.162293,538.8380832672119,0.6008454565922292
Salt&Pepper,Xception,fog_3,2024-04-17 06:19:21.830978,538.8380832672119,0.5243287720687575
Salt&Pepper,Xception,frost_3,2024-04-17 06:19:24.503134,538.8380832672119,0.5061015697866679
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-17 06:19:27.173019,538.8380832672119,0.6105757839127838
Salt&Pepper,Xception,gaussian_blur_3,2024-04-17 06:19:29.850493,538.8380832672119,0.6005181849271699
Salt&Pepper,Xception,gaussian_noise_3,2024-04-17 06:19:32.571603,538.8380832672119,0.6180700742343151
Salt&Pepper,Xception,impulse_noise_3,2024-04-17 06:19:35.274464,538.8380832672119,0.6138678638591282
Salt&Pepper,Xception,jpeg_compression_3,2024-04-17 06:19:37.939036,538.8380832672119,0.6244177475284447
Salt&Pepper,Xception,motion_blur_3,2024-04-17 06:19:40.614050,538.8380832672119,0.5371926287104386
Salt&Pepper,Xception,pixelate_3,2024-04-17 06:19:43.291548,538.8380832672119,0.630481259999981
Salt&Pepper,Xception,saturate_3,2024-04-17 06:19:45.958072,538.8380832672119,0.6226362783538728
Salt&Pepper,Xception,shot_noise_3,2024-04-17 06:19:48.690719,538.8380832672119,0.6244628059490174
Salt&Pepper,Xception,snow_3,2024-04-17 06:19:51.369420,538.8380832672119,0.5798169006031016
Salt&Pepper,Xception,spatter_3,2024-04-17 06:19:54.055182,538.8380832672119,0.5781386955450428
Salt&Pepper,Xception,speckle_noise_3,2024-04-17 06:19:56.748929,538.8380832672119,0.6262890147568895
Salt&Pepper,Xception,zoom_blur_3,2024-04-17 06:19:59.445752,538.8380832672119,0.5879449100067028
Salt&Pepper,Xception,in-sample,2024-04-17 06:29:40.751199,536.9839096069336,0.6540247093463898
Salt&Pepper,Xception,brightness_3,2024-04-17 06:29:43.836688,536.9839096069336,0.5874665956517305
Salt&Pepper,Xception,contrast_3,2024-04-17 06:29:46.473176,536.9839096069336,0.2237500621276496
Salt&Pepper,Xception,defocus_blur_3,2024-04-17 06:29:49.101097,536.9839096069336,0.5476256306969886
Salt&Pepper,Xception,elastic_3,2024-04-17 06:29:51.749078,536.9839096069336,0.5175901733124997
Salt&Pepper,Xception,fog_3,2024-04-17 06:29:54.399001,536.9839096069336,0.3661622339047513
Salt&Pepper,Xception,frost_3,2024-04-17 06:29:57.063539,536.9839096069336,0.4179368900494552
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-17 06:29:59.704882,536.9839096069336,0.5540980245491263
Salt&Pepper,Xception,gaussian_blur_3,2024-04-17 06:30:02.349055,536.9839096069336,0.4829660890310546
Salt&Pepper,Xception,gaussian_noise_3,2024-04-17 06:30:04.993570,536.9839096069336,0.6377599914445167
Salt&Pepper,Xception,impulse_noise_3,2024-04-17 06:30:08.116035,536.9839096069336,0.6300346916334411
Salt&Pepper,Xception,jpeg_compression_3,2024-04-17 06:30:10.795821,536.9839096069336,0.640973192866862
Salt&Pepper,Xception,motion_blur_3,2024-04-17 06:30:13.482256,536.9839096069336,0.3681301843468805
Salt&Pepper,Xception,pixelate_3,2024-04-17 06:30:16.152423,536.9839096069336,0.6299491910131964
Salt&Pepper,Xception,saturate_3,2024-04-17 06:30:18.821966,536.9839096069336,0.6499685519505672
Salt&Pepper,Xception,shot_noise_3,2024-04-17 06:30:21.487957,536.9839096069336,0.6547469497044042
Salt&Pepper,Xception,snow_3,2024-04-17 06:30:24.157412,536.9839096069336,0.5885587433159942
Salt&Pepper,Xception,spatter_3,2024-04-17 06:30:26.832024,536.9839096069336,0.6126451195167262
Salt&Pepper,Xception,speckle_noise_3,2024-04-17 06:30:29.514650,536.9839096069336,0.6562235473715257
Salt&Pepper,Xception,zoom_blur_3,2024-04-17 06:30:32.178949,536.9839096069336,0.472776898879249
Salt&Pepper,Xception,in-sample,2024-04-17 06:39:33.606056,536.1208848953247,0.6200568239368851
Salt&Pepper,Xception,brightness_3,2024-04-17 06:39:37.457513,536.1208848953247,0.5762923043751181
Salt&Pepper,Xception,contrast_3,2024-04-17 06:39:40.140753,536.1208848953247,0.3593350203517566
Salt&Pepper,Xception,defocus_blur_3,2024-04-17 06:39:42.835310,536.1208848953247,0.5948408417747929
Salt&Pepper,Xception,elastic_3,2024-04-17 06:39:45.519301,536.1208848953247,0.5638888022467843
Salt&Pepper,Xception,fog_3,2024-04-17 06:39:48.217247,536.1208848953247,0.5085634057145763
Salt&Pepper,Xception,frost_3,2024-04-17 06:39:50.934150,536.1208848953247,0.4577501962479898
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-17 06:39:53.690003,536.1208848953247,0.5910194348687773
Salt&Pepper,Xception,gaussian_blur_3,2024-04-17 06:39:56.400321,536.1208848953247,0.5672132527892122
Salt&Pepper,Xception,gaussian_noise_3,2024-04-17 06:39:59.093929,536.1208848953247,0.5849711022908325
Salt&Pepper,Xception,impulse_noise_3,2024-04-17 06:40:01.773611,536.1208848953247,0.5868569237540038
Salt&Pepper,Xception,jpeg_compression_3,2024-04-17 06:40:04.473538,536.1208848953247,0.613618845481211
Salt&Pepper,Xception,motion_blur_3,2024-04-17 06:40:07.173309,536.1208848953247,0.4735295411785647
Salt&Pepper,Xception,pixelate_3,2024-04-17 06:40:09.885284,536.1208848953247,0.6262240633781062
Salt&Pepper,Xception,saturate_3,2024-04-17 06:40:12.584800,536.1208848953247,0.608178562997108
Salt&Pepper,Xception,shot_noise_3,2024-04-17 06:40:15.298145,536.1208848953247,0.6048081823467982
Salt&Pepper,Xception,snow_3,2024-04-17 06:40:18.020260,536.1208848953247,0.5543839546072713
Salt&Pepper,Xception,spatter_3,2024-04-17 06:40:20.743624,536.1208848953247,0.5364946961202451
Salt&Pepper,Xception,speckle_noise_3,2024-04-17 06:40:23.465441,536.1208848953247,0.6134189647975339
Salt&Pepper,Xception,zoom_blur_3,2024-04-17 06:40:26.159139,536.1208848953247,0.5732948635893799
Salt&Pepper,Xception,in-sample,2024-04-17 06:49:30.198902,538.6468322277069,0.6588452107782125
Salt&Pepper,Xception,brightness_3,2024-04-17 06:49:33.332453,538.6468322277069,0.6453645102164483
Salt&Pepper,Xception,contrast_3,2024-04-17 06:49:36.002564,538.6468322277069,0.4090298405524888
Salt&Pepper,Xception,defocus_blur_3,2024-04-17 06:49:38.672734,538.6468322277069,0.654589639466477
Salt&Pepper,Xception,elastic_3,2024-04-17 06:49:41.354372,538.6468322277069,0.6338690364954986
Salt&Pepper,Xception,fog_3,2024-04-17 06:49:44.038672,538.6468322277069,0.5760917304382163
Salt&Pepper,Xception,frost_3,2024-04-17 06:49:46.722068,538.6468322277069,0.5773630065392903
Salt&Pepper,Xception,frosted_glass_blur_3,2024-04-17 06:49:49.413093,538.6468322277069,0.6237925596220845
Salt&Pepper,Xception,gaussian_blur_3,2024-04-17 06:49:52.102900,538.6468322277069,0.6413587518765878
Salt&Pepper,Xception,gaussian_noise_3,2024-04-17 06:49:54.774689,538.6468322277069,0.5983631233710393
Salt&Pepper,Xception,impulse_noise_3,2024-04-17 06:49:57.494779,538.6468322277069,0.5924213042693125
Salt&Pepper,Xception,jpeg_compression_3,2024-04-17 06:50:00.205938,538.6468322277069,0.6475530758044241
Salt&Pepper,Xception,motion_blur_3,2024-04-17 06:50:02.889975,538.6468322277069,0.5961360812206998
Salt&Pepper,Xception,pixelate_3,2024-04-17 06:50:05.583745,538.6468322277069,0.6581672761065622
Salt&Pepper,Xception,saturate_3,2024-04-17 06:50:08.282018,538.6468322277069,0.6436942224173514
Salt&Pepper,Xception,shot_noise_3,2024-04-17 06:50:10.963968,538.6468322277069,0.6252391407103172
Salt&Pepper,Xception,snow_3,2024-04-17 06:50:13.648010,538.6468322277069,0.5752080370204855
Salt&Pepper,Xception,spatter_3,2024-04-17 06:50:16.308421,538.6468322277069,0.5619418135417436
Salt&Pepper,Xception,speckle_noise_3,2024-04-17 06:50:18.987721,538.6468322277069,0.6338206919190904
Salt&Pepper,Xception,zoom_blur_3,2024-04-17 06:50:21.667335,538.6468322277069,0.6285111784611153
Gaussian,Xception,in-sample,2024-04-17 06:59:17.765876,531.0705561637878,0.6330764790042183
Gaussian,Xception,brightness_3,2024-04-17 06:59:20.943802,531.0705561637878,0.5971075296685999
Gaussian,Xception,contrast_3,2024-04-17 06:59:23.634028,531.0705561637878,0.2674769108970856
Gaussian,Xception,defocus_blur_3,2024-04-17 06:59:26.318757,531.0705561637878,0.5684195673757027
Gaussian,Xception,elastic_3,2024-04-17 06:59:29.009189,531.0705561637878,0.5532758182418219
Gaussian,Xception,fog_3,2024-04-17 06:59:31.714396,531.0705561637878,0.4810236231146517
Gaussian,Xception,frost_3,2024-04-17 06:59:34.434372,531.0705561637878,0.5280716001514472
Gaussian,Xception,frosted_glass_blur_3,2024-04-17 06:59:37.140766,531.0705561637878,0.5946225325116059
Gaussian,Xception,gaussian_blur_3,2024-04-17 06:59:39.854762,531.0705561637878,0.5227191434862154
Gaussian,Xception,gaussian_noise_3,2024-04-17 06:59:42.568031,531.0705561637878,0.645407698007356
Gaussian,Xception,impulse_noise_3,2024-04-17 06:59:45.253053,531.0705561637878,0.633262551851814
Gaussian,Xception,jpeg_compression_3,2024-04-17 06:59:47.949514,531.0705561637878,0.6312836854206761
Gaussian,Xception,motion_blur_3,2024-04-17 06:59:50.639790,531.0705561637878,0.4510544617441984
Gaussian,Xception,pixelate_3,2024-04-17 06:59:53.320938,531.0705561637878,0.620549831449994
Gaussian,Xception,saturate_3,2024-04-17 06:59:56.013821,531.0705561637878,0.6142968732753208
Gaussian,Xception,shot_noise_3,2024-04-17 06:59:58.715748,531.0705561637878,0.6486347391700235
Gaussian,Xception,snow_3,2024-04-17 07:00:01.410028,531.0705561637878,0.609710225956062
Gaussian,Xception,spatter_3,2024-04-17 07:00:04.120325,531.0705561637878,0.6077780828189223
Gaussian,Xception,speckle_noise_3,2024-04-17 07:00:06.819107,531.0705561637878,0.6426019435715438
Gaussian,Xception,zoom_blur_3,2024-04-17 07:00:09.506327,531.0705561637878,0.515424523238742
Gaussian,Xception,in-sample,2024-04-17 07:09:43.993920,569.5942718982697,0.6762925268861719
Gaussian,Xception,brightness_3,2024-04-17 07:09:47.151530,569.5942718982697,0.6417874374208598
Gaussian,Xception,contrast_3,2024-04-17 07:09:49.843594,569.5942718982697,0.2630459976232273
Gaussian,Xception,defocus_blur_3,2024-04-17 07:09:52.538862,569.5942718982697,0.5825660533799628
Gaussian,Xception,elastic_3,2024-04-17 07:09:55.264273,569.5942718982697,0.5669714607947494
Gaussian,Xception,fog_3,2024-04-17 07:09:57.976171,569.5942718982697,0.4553143376391579
Gaussian,Xception,frost_3,2024-04-17 07:10:00.675479,569.5942718982697,0.5296718721311906
Gaussian,Xception,frosted_glass_blur_3,2024-04-17 07:10:03.369312,569.5942718982697,0.5900656242587414
Gaussian,Xception,gaussian_blur_3,2024-04-17 07:10:06.046738,569.5942718982697,0.5245273809083362
Gaussian,Xception,gaussian_noise_3,2024-04-17 07:10:09.449417,569.5942718982697,0.641939733282453
Gaussian,Xception,impulse_noise_3,2024-04-17 07:10:12.159801,569.5942718982697,0.6192431770679435
Gaussian,Xception,jpeg_compression_3,2024-04-17 07:10:14.867082,569.5942718982697,0.663093492119158
Gaussian,Xception,motion_blur_3,2024-04-17 07:10:17.652173,569.5942718982697,0.4786054290241188
